,rentGu,rentDong,stationName,stationNum,stationValue
1241,영등포구,여의도동,롯데캐슬엠파이어 옆,219,12
1242,영등포구,여의도동,미성아파트 A동 앞,220,30
1243,영등포구,여의도동,산업은행 앞,205,20
1244,영등포구,여의도동,삼부아파트1동 앞,216,10
1245,영등포구,여의도동,샛강생태공원방문자센터 앞,271,10
1246,영등포구,여의도동,샛강역 1번출구 앞,226,20
1247,영등포구,여의도동,시범아파트버스정류장 옆,222,12
1248,영등포구,여의도동,앙카라공원 앞,225,26
1249,영등포구,여의도동,여의나루역 1번출구 앞,207,40
1250,영등포구,여의도동,여의도 마리나선착장 앞,260,15
1251,영등포구,여의도동,여의도고교 앞,215,10
1252,영등포구,여의도동,여의도역 1번출구 옆,212,35
1253,영등포구,여의도동,여의도역 4번출구 옆,211,13
1254,영등포구,여의도동,여의도중학교 옆,249,8
1255,영등포구,여의도동,여의도초교 앞,221,10
1256,영등포구,여의도동,유진투자증권빌딩 앞,209,12
1257,영등포구,여의도동,증권거래소 앞,218,20
1258,영등포구,여의도동,증권거래소후문교차로,270,10
1259,영등포구,여의도동,진미파라곤 앞,201,15
1260,영등포구,여의도동,진주아파트상가 앞,223,20
1261,영등포구,여의도동,초원아파트 앞,248,10
1262,영등포구,영등포동,영등포 푸르지오 아파트,279,15
1263,영등포구,영등포동,영등포역지하쇼핑센타 5번출구,274,10
1264,영등포구,영등포동,영일 어린이공원,292,10
1265,영등포구,영등포동1가,SK 영등포주유소,276,10
1266,영등포구,영등포동1가,신길역3번출구,258,14
1267,영등포구,영등포동3가,영등포뉴타운지하상가 2번게이트,277,10
1268,영등포구,영등포동4가,센트럴 푸르지오 시티 앞,284,12
1269,영등포구,영등포동4가,쌍용예가(구청별관),288,10
1270,영등포구,영등포동6가,영등포청과시장 사거리,266,10
1271,영등포구,영등포동7가,아크로타워 스퀘어(영등포시장),283,15
1272,영등포구,영등포동7가,영등포전화국사거리(서강어린이공원),287,10
1273,영등포구,영등포동7가,유스호스텔 앞,239,20
1274,영등포구,영등포동8가,영등포삼환아파트 앞,244,20
1275,용산구,갈월동,남영역 건너편,835,10
1276,용산구,갈월동,숙대입구역 8번,828,7
1277,용산구,남영동,숙대입구역 4번출구,838,8
1278,용산구,동자동,서울역 12번 출구 앞,807,10
1279,용산구,동자동,청파동입구 교차로,820,10
1280,용산구,문배동,문배어린이공원 앞,805,9
1281,용산구,보광동,보광동 삼성리버빌아파트 앞,839,10
1282,용산구,서빙고동,서빙고동 금호맨션 앞,808,10
1283,용산구,서빙고동,서빙고동 주민센터 앞,825,15
1284,용산구,용산동1가,용산전쟁기념관,812,20
1285,용산구,용산동2가,국군복지단,827,20
1286,용산구,용산동2가,녹사평역1번출구,811,20
1287,용산구,용산동2가,용산중학교,846,15
1288,용산구,용산동2가,이태원지하보도,810,10
1289,용산구,용산동5가,용산 파크타워 앞,840,10
1290,용산구,원효로4가,목월공원 앞,800,15
1291,용산구,원효로4가,현대자동차서비스 앞,836,15
1292,용산구,이촌동,LIG강촌아파트 103동앞,815,20
1293,용산구,이촌동,이촌1동 마을공원,822,10
1294,용산구,이촌동,이촌1동 주민센터 뒤,832,15
1295,용산구,이촌동,이촌2동 동원베네스트 아파트 앞,844,11
1296,용산구,이태원동,녹사평역 광장,843,10
1297,용산구,이태원동,이태원관광특구입구,831,15
1298,용산구,청암동,청암자이아파트앞,830,10
1299,용산구,청파동2가,숙명여대 입구 교차로,818,15
1300,용산구,청파동3가,선린인터넷 고등학교,819,12
1301,용산구,한강로1가,삼각지역 3번출구,813,20
1302,용산구,한강로1가,삼각지역 4번출구 앞,817,9
1303,용산구,한강로2가,신용산역 1번 출구,841,15
1304,용산구,한강로2가,신용산역 6번출구 앞,816,15
1305,용산구,한강로3가,베르가모앞,829,40
1306,용산구,한강로3가,용산 선인상가,845,22
1307,용산구,한강로3가,전자랜드 본관 앞,806,20
1308,용산구,한남동,한강진역 2번 출구 앞,802,10
1309,용산구,한남동,한남 유수지 복개주차장,809,10
1310,용산구,한남동,한남나들목 입구,837,10
1311,용산구,한남동,한남초교 앞 보도육교,803,10
1312,용산구,효창동,효창공원앞역 3번출구 뒤,834,15
1313,용산구,효창동,효창동주민센터 앞,823,10
1314,은평구,갈현동,LG서비스 역촌점,933,10
1315,은평구,갈현동,구산역 4번출구,908,10
1316,은평구,갈현동,연신내역 6번출구옆,951,15
1317,은평구,구산동,예일여중,932,10
1318,은평구,녹번동,녹번역 4번출구,917,9
1319,은평구,녹번동,서울혁신파크,919,10
1320,은평구,녹번동,서울혁신파크1,966,10
1321,은평구,녹번동,서울혁신파크2,967,13
1322,은평구,녹번동,은평구청 보건소,943,10
1323,은평구,녹번동,은평예술회관,900,20
1324,은평구,녹번동,은평평화공원(역촌역4번출구),911,10
1325,은평구,대조동,연신내역 4번출구,922,10
1326,은평구,대조동,연신내역 5번출구150M 아래,906,10
1327,은평구,불광동,국민은행 연서지점,923,10
1328,은평구,불광동,대호프라자아파트,963,13
1329,은평구,불광동,독바위역,946,10
1330,은평구,불광동,북한산힐스테이트 7차아파트,964,10
1331,은평구,불광동,불광역 2번출구,925,8
1332,은평구,불광동,불광역 8번출구,926,8
1333,은평구,불광동,불광역 9번 출구,961,8
1334,은평구,불광동,서울연신중학교,952,10
1335,은평구,불광동,서울연신초등학교,953,10
1336,은평구,불광동,연신내 선일하이츠빌 정류소,947,10
1337,은평구,불광동,연신내역 1번 출구,949,7
1338,은평구,불광동,연신내역 3번출구 인근,927,10
1339,은평구,수색동,수색역,972,20
1340,은평구,신사동,신사동 성당,934,15
1341,은평구,역촌동,CJ 드림시티,907,10
1342,은평구,역촌동,구 서부경찰서 건너편,930,7
1343,은평구,역촌동,구산역 2번 출구,950,5
1344,은평구,역촌동,역촌 센트레빌 아파트,971,10
1345,은평구,역촌동,역촌역 1번 출구,935,7
1346,은평구,역촌동,역촌파출소,931,20
1347,은평구,역촌동,평생학습관 앞,916,7
1348,은평구,응암동,백련산 힐스테이트 3차,909,10
1349,은평구,응암동,새절역 2번출구,914,20
1350,은평구,응암동,서울특별시 은평병원,965,10
1351,은평구,응암동,신한은행 응암동 지점 앞,958,13
1352,은평구,응암동,은평구청 교차로,939,15
1353,은평구,응암동,응암1동사무소,901,10
1354,은평구,응암동,응암시장교차로,956,9
1355,은평구,응암동,응암오거리,912,10
1356,은평구,응암동,이마트 은평점,913,15
1357,은평구,증산동,디지털미디어 시티역 4번출구,948,10
1358,은평구,증산동,증산역 4번출구,915,10
1359,은평구,진관동,구파발10단지 인근,959,10
1360,은평구,진관동,구파발역 2번출구,905,11
1361,은평구,진관동,구파발역 환승센터,960,15
1362,은평구,진관동,금암 문화공원,938,15
1363,은평구,진관동,기자촌 사거리,945,10
1364,은평구,진관동,메뚜기다리,924,15
1365,은평구,진관동,상림마을 롯데캐슬2단지 옆,937,15
1366,은평구,진관동,상림마을 생태공원,942,9
1367,은평구,진관동,신도고등학교,921,10
1368,은평구,진관동,은평 지웰테라스,969,9
1369,은평구,진관동,은평뉴타운 도서관,941,13
1370,은평구,진관동,은평뉴타운 상림마을 13단지,968,7
1371,은평구,진관동,은평뉴타운 아이파크,903,20
1372,은평구,진관동,은평뉴타운 푸르지오,904,18
1373,은평구,진관동,은평뉴타운 힐데스하임,962,10
1374,은평구,진관동,은평뉴타운구파발9단지,954,10
1375,은평구,진관동,은평역사한옥박물관,928,15
1376,은평구,진관동,진관동 은빛초등학교,902,10
1377,종로구,가회동,중앙고입구 삼거리,352,15
1378,종로구,공평동,종각역 1번출구 앞,316,12
1379,종로구,관철동,청계2가 사거리 옆,329,8
1380,종로구,교북동,독립문역 사거리,348,14
1381,종로구,낙원동,낙원상가 옆,327,10
1382,종로구,내자동,서울지방경찰청,461,10
1383,종로구,동숭동,대학로 마로니에공원,342,10
1384,종로구,명륜4가,성대입구 사거리,358,13
1385,종로구,명륜4가,혜화역 3번출구 뒤,341,10
1386,종로구,무악동,독립문역 3-1번출구,367,8
1387,종로구,사직동,사직동주민센터,349,7
1388,종로구,삼청동,삼청공원 앞,465,5
1389,종로구,삼청동,삼청동 골목,464,10
1390,종로구,서린동,SK 서린빌딩 앞,368,12
1391,종로구,서린동,종각역 5번출구,385,10
1392,종로구,세종로,광화문 시민열린마당,369,20
1393,종로구,세종로,광화문역 1번출구 앞,303,8
1394,종로구,세종로,광화문역 2번출구 앞,304,7
1395,종로구,세종로,광화문역 5번출구,458,21
1396,종로구,세종로,광화문역 6번출구 옆,309,13
1397,종로구,세종로,광화문역 7번출구 앞,306,19
1398,종로구,소격동,국립현대미술관,314,10
1399,종로구,수송동,종로구청 옆,305,16
1400,종로구,숭인동,동묘앞역 1번출구 뒤,361,10
1401,종로구,숭인동,숭인2동 주민센터 입구(이강3대냉면),456,10
1402,종로구,숭인동,신설동역 11번출구 뒤,363,10
1403,종로구,숭인동,청계8가 사거리,362,10
1404,종로구,신문로1가,광화문 S타워 앞,308,20
1405,종로구,신문로2가,서울역사박물관 앞,307,11
1406,종로구,신영동,신영동삼거리,447,10
1407,종로구,신영동,신영동삼거리(북악터널방향),462,15
1408,종로구,안국동,신한은행 안국역지점 옆,315,9
1409,종로구,안국동,안국역 5번출구 앞,326,19
1410,종로구,연건동,KT혜화지사 앞,356,15
1411,종로구,연건동,서울사대부속초교 앞,355,15
1412,종로구,연지동,서울보증보험본사 앞,345,15
1413,종로구,와룡동,창경궁 입구,337,5
1414,종로구,원남동,원남동사거리,359,8
1415,종로구,원서동,포르투갈 대사관 앞,354,10
1416,종로구,인의동,세운스퀘어 앞,338,18
1417,종로구,재동,재동초교 앞 삼거리,353,8
1418,종로구,적선동,경복궁역 4번출구 뒤,302,12
1419,종로구,적선동,경복궁역 7번출구 앞,301,16
1420,종로구,전농동,서울시립대 대학본부,664,10
1421,종로구,종로2가,종로2가 버스정류장(종각방향),454,13
1422,종로구,종로2가,탑골공원 앞,328,11
1423,종로구,종로3가,종로3가역 15번출구 앞,335,10
1424,종로구,종로3가,종로3가역 2번출구 뒤,334,10
1425,종로구,종로4가,종로4가 사거리,339,10
1426,종로구,종로5가,동대문 종합시장 버스정류장,452,13
1427,종로구,종로5가,삼익한의원,455,8
1428,종로구,종로5가,종로오가 지하쇼핑센터 14번출구,453,10
1429,종로구,종로5가,종묘공영주차장 건너편,397,13
1430,종로구,종로6가,동대문역 8번 출구,393,10
1431,종로구,종로6가,종로꾳시장 입구 옆,457,10
1432,종로구,창신동,창신역 1번출구 앞,364,8
1433,종로구,청운동,청운초교 앞 삼거리,351,8
1434,종로구,충신동,성균관대 E하우스 앞,344,10
1435,종로구,충신동,예일빌딩(율곡로) 앞,343,12
1436,종로구,팔판동,청와대앞길,451,13
1437,종로구,평동,경희궁 자이 3단지,394,15
1438,종로구,평창동,일성아파트,449,10
1439,종로구,혜화동,동성중학교 앞,388,10
1440,종로구,혜화동,올림픽기념 국민생활관 앞,386,10
1441,종로구,혜화동,혜화동 로터리,340,8
1442,종로구,홍지동,상명대입구,446,10
1443,종로구,홍파동,경희궁 자이 2단지,395,8
1444,종로구,효자동,효자동 삼거리,450,20
1445,중구,광희동2가,동대문역사문화공원역 9번출구 앞,347,18
1446,중구,남대문로5가,SK 남산빌딩,435,10
1447,중구,남대문로5가,서울역 서부교차로2,826,20
1448,중구,남대문로5가,서울역9번출구,379,7
1449,중구,다동,광교사거리 남측,318,10
1450,중구,만리동2가,서울역 센트럴 자이아파트,399,15
1451,중구,명동2가,명동성당 앞,322,15
1452,중구,봉래동2가,서울역 광장 파출소 옆,313,5
1453,중구,삼각동,청계천 한빛광장,330,10
1454,중구,서소문동,시청역(2호선) 9번출구 뒤,370,26
1455,중구,신당동,다산 어린이공원,375,8
1456,중구,신당동,맥스타일 앞,346,10
1457,중구,신당동,송도병원,429,8
1458,중구,신당동,신당 레미안 버스정류장,434,10
1459,중구,신당동,약수역 10번출구 앞,382,7
1460,중구,신당동,약수역 3번출구 뒤,372,10
1461,중구,신당동,청구 어린이공원,373,8
1462,중구,신당동,청구역 2번출구 앞,374,10
1463,중구,쌍림동,CJ제일제당 앞,380,8
1464,중구,을지로1가,을지로입구역 2번출구,433,10
1465,중구,을지로2가,KEB 하나은행 본점 앞,321,15
1466,중구,을지로2가,을지로2가 사거리 남측,332,5
1467,중구,을지로2가,을지로2가 사거리 북측,331,10
1468,중구,을지로2가,을지로입구역 4번출구 앞,320,20
1469,중구,을지로3가,명보사거리,428,10
1470,중구,을지로3가,을지로3가역 3번출구,398,8
1471,중구,을지로4가,을지로4가역 1번출구,389,10
1472,중구,을지로5가,훈련원공원주차장 앞,387,10
1473,중구,장충동1가,KEB하나은행 장충동지점,430,8
1474,중구,장충동1가,신당역 12번 출구 뒤,383,17
1475,중구,장충동2가,동대입구역 6번출구 뒤,371,10
1476,중구,장충동2가,장충체육관,381,10
1477,중구,정동,서울광장 옆,311,35
1478,중구,정동,시청역 1번출구 뒤,312,7
1479,중구,정동,정동길입구,391,8
1480,중구,정동,정동사거리,300,7
1481,중구,중림동,종로학원본원,384,10
1482,중구,충무로1가,신세계백화점 본점 앞,324,10
1483,중구,충무로3가,티마크 호텔 앞,336,10
1484,중구,태평로1가,청계광장 옆,310,13
1485,중구,필동2가,충무로역 1번출구,390,10
1486,중구,황학동,청계천 영도교,431,15
1487,중구,흥인동,청계7가 사거리,378,10
1488,중랑구,공릉동,화랑대역 7번출구,1450,10
1489,중랑구,망우동,구립망우청소년독서실,1443,10
1490,중랑구,망우동,금란주차장 앞,1402,10
1491,중랑구,망우동,망우청소년수련관,1406,10
1492,중랑구,망우동,상봉터미널2,1458,9
1493,중랑구,망우동,상아빌딩(우림시장 교차로),1456,10
1494,중랑구,망우동,양원역 2번출구,1424,10
1495,중랑구,망우동,중랑캠핑숲,1453,9
1496,중랑구,면목동,늘푸른공원 앞,1437,15
1497,중랑구,면목동,동원사거리,1457,10
1498,중랑구,면목동,면목 대원칸타빌아파트,1410,10
1499,중랑구,면목동,면목4치안센터,1444,10
1500,중랑구,면목동,면목도시개발아파트 1동 앞,1426,15
1501,중랑구,면목동,면목역 3번출구,1447,15
1502,중랑구,면목동,면목초등학교,1412,10
1503,중랑구,면목동,사가정역 1번출구,1414,10
1504,중랑구,면목동,상봉시장앞 교차로 한성빌딩 앞,1411,10
1505,중랑구,면목동,용마문화복지센터,1425,10
1506,중랑구,면목동,용마산역 1번출구,1427,10
1507,중랑구,면목동,용마지구대,1445,10
1508,중랑구,면목동,용마한신아파트사거리,1459,10
1509,중랑구,면목동,중랑전화국 교차로,1446,10
1510,중랑구,면목동,하나은행 면목지점,1440,10
1511,중랑구,면목동,홈플러스 면목동점,1434,15
1512,중랑구,목동,겸재교 진입부,1452,15
1513,중랑구,묵동,극동늘푸른아파트,1401,15
1514,중랑구,묵동,먹골역 1번출구 뒤,1407,10
1515,중랑구,묵동,먹골역 6번출구 앞,1408,10
1516,중랑구,묵동,원묵고등학교,1428,10
1517,중랑구,묵동,한국전력공사(동대문 중랑지사),1454,10
1518,중랑구,상봉동,망우역 1번출구,1405,10
1519,중랑구,상봉동,상봉역 1번출구,1449,15
1520,중랑구,상봉동,상봉역 2번 출구,1455,10
1521,중랑구,상봉동,상봉역 3번출구,1416,10
1522,중랑구,상봉동,중랑세무서,1451,10
1523,중랑구,상봉동,코스트코 상봉점,1448,15
1524,중랑구,신내동,능산삼거리,1435,15
1525,중랑구,신내동,봉화산역 5번출구 뒤,1413,10
1526,중랑구,신내동,새솔초등학교,1418,15
1527,중랑구,신내동,신내능말공원,1441,15
1528,중랑구,신내동,신내어울공원 앞,1420,15
1529,중랑구,신내동,신내역 4번출구,1421,20
1530,중랑구,신내동,신내우디안아파트 1단지,1422,10
1531,중랑구,신내동,영풍마드레빌,1436,15
1532,중랑구,신내동,중랑구청,1430,20
1533,중랑구,신내동,중랑구청 사거리,1431,10
1534,중랑구,신내동,홈플러스 신내점 앞,1438,15
1535,중랑구,중화동,(구)신한은행 중랑교지점,1442,8
1536,중랑구,중화동,동일로 지하차도,1404,10
1537,중랑구,중화동,장안중학교,1429,15
1538,중랑구,중화동,중화빌딩 앞 (동부시장),1403,15
1539,중랑구,중화동,중화역 2번출구,1433,10
